date,pred,calculated_at
2023-12-15,3061.9536,2024-08-22 03:36:53.304226
2023-12-16,2064.8901,2024-08-22 03:36:53.304226
2023-12-17,1888.9136,2024-08-22 03:36:53.304226
2023-12-18,3726.7861,2024-08-22 03:36:53.304226
2023-12-19,3700.758,2024-08-22 03:36:53.304226
2023-12-20,3575.6436,2024-08-22 03:36:53.304226
2023-12-21,3115.3086,2024-08-23 04:22:42.167061
2023-12-22,2597.5989,2024-08-23 04:22:42.167061
2023-12-23,813.8347,2024-08-23 04:22:42.167061
2023-12-24,189.64966,2024-08-23 04:22:42.167061
2023-12-25,3042.7158,2024-08-23 04:22:42.167061
2023-12-26,3096.4626,2024-08-23 04:22:42.167061
2023-12-27,3205.3145,2024-08-23 04:22:42.167061
2023-12-28,2820.8037,2024-08-22 11:40:49.194697
2023-12-29,2548.9336,2024-08-22 11:40:49.194697
2023-12-30,1680.5461,2024-08-22 11:40:49.194697
2023-12-31,848.8955,2024-08-22 11:40:49.194697
2024-01-01,3537.0415,2024-08-22 11:40:49.194697
2024-01-02,3386.202,2024-08-22 11:40:49.194697
2024-01-03,3700.6294,2024-08-22 11:40:49.194697
2024-01-04,3302.449,2024-08-22 06:10:56.386773
2024-01-05,3237.569,2024-08-22 06:10:56.386773
2024-01-06,1953.7968,2024-08-22 06:10:56.386773
2024-01-07,745.333,2024-08-22 06:10:56.386773
2024-01-08,3245.4773,2024-08-22 06:10:56.386773
2024-01-09,3275.304,2024-08-22 06:10:56.386773
2024-01-10,3839.2993,2024-08-22 06:10:56.386773
2024-01-11,3544.3928,2024-08-22 20:16:37.018829
2024-01-12,3423.7937,2024-08-22 20:16:37.018829
2024-01-13,1782.1665,2024-08-22 20:16:37.018829
2024-01-14,807.08057,2024-08-22 20:16:37.018829
2024-01-15,3574.4944,2024-08-22 20:16:37.018829
2024-01-16,3438.5388,2024-08-22 20:16:37.018829
2024-01-17,3522.611,2024-08-22 20:16:37.018829
2024-01-18,3183.0078,2024-08-22 03:11:55.626642
2024-01-19,3021.6025,2024-08-22 03:11:55.626642
2024-01-20,1252.8533,2024-08-22 03:11:55.626642
2024-01-21,650.6914,2024-08-22 03:11:55.626642
2024-01-22,3426.5286,2024-08-22 03:11:55.626642
2024-01-23,3395.4187,2024-08-22 03:11:55.626642
2024-01-24,3584.0193,2024-08-22 03:11:55.626642
2024-01-25,2959.0818,2024-08-22 22:27:28.119370
2024-01-26,2867.727,2024-08-22 22:27:28.119370
2024-01-27,1424.6516,2024-08-22 22:27:28.119370
2024-01-28,718.39404,2024-08-22 22:27:28.119370
2024-01-29,3736.2825,2024-08-22 22:27:28.119370
2024-01-30,3599.153,2024-08-22 22:27:28.119370
2024-01-31,3674.1663,2024-08-22 22:27:28.119370
2024-02-01,4447.6475,2024-08-22 06:45:00.083779
2024-02-02,3707.9795,2024-08-22 06:45:00.083779
2024-02-03,2148.657,2024-08-22 06:45:00.083779
2024-02-04,1186.3384,2024-08-22 06:45:00.083779
2024-02-05,4318.6963,2024-08-22 06:45:00.083779
2024-02-06,4387.838,2024-08-22 06:45:00.083779
2024-02-07,4584.9385,2024-08-22 06:45:00.083779
2024-02-08,4258.4214,2024-08-22 01:10:14.485799
2024-02-09,3838.5261,2024-08-22 01:10:14.485799
2024-02-10,2064.2063,2024-08-22 01:10:14.485799
2024-02-11,1286.2185,2024-08-22 01:10:14.485799
2024-02-12,4183.7734,2024-08-22 01:10:14.485799
2024-02-13,4177.439,2024-08-22 01:10:14.485799
2024-02-14,3954.0305,2024-08-22 01:10:14.485799
2024-02-15,3090.5994,2024-08-22 16:05:52.788362
2024-02-16,2999.3086,2024-08-22 16:05:52.788362
2024-02-17,1502.6808,2024-08-22 16:05:52.788362
2024-02-18,425.2937,2024-08-22 16:05:52.788362
2024-02-19,2815.9468,2024-08-22 16:05:52.788362
2024-02-20,2988.3179,2024-08-22 16:05:52.788362
2024-02-21,3374.8086,2024-08-22 16:05:52.788362
2024-02-22,3351.699,2024-08-22 08:00:29.497005
2024-02-23,3516.3357,2024-08-22 08:00:29.497005
2024-02-24,1603.0337,2024-08-22 08:00:29.497005
2024-02-25,585.0547,2024-08-22 08:00:29.497005
2024-02-26,3618.8398,2024-08-22 08:00:29.497005
2024-02-27,3504.2334,2024-08-22 08:00:29.497005
2024-02-28,3695.8982,2024-08-22 08:00:29.497005
2024-02-29,3599.147,2024-08-22 08:59:40.967247
2024-03-01,3243.9824,2024-08-22 08:59:40.967247
2024-03-02,1425.161,2024-08-22 08:59:40.967247
2024-03-03,330.4502,2024-08-22 08:59:40.967247
2024-03-04,4031.7092,2024-08-22 08:59:40.967247
2024-03-05,4000.1475,2024-08-22 08:59:40.967247
2024-03-06,4111.6675,2024-08-22 08:59:40.967247
2024-03-07,3682.748,2024-08-22 01:33:23.769068
2024-03-08,3218.3252,2024-08-22 01:33:23.769068
2024-03-09,1807.5314,2024-08-22 01:33:23.769068
2024-03-10,889.8721,2024-08-22 01:33:23.769068
2024-03-11,3782.812,2024-08-22 01:33:23.769068
2024-03-12,3868.85,2024-08-22 01:33:23.769068
2024-03-13,3851.8076,2024-08-22 01:33:23.769068
2024-03-14,4123.1284,2024-08-23 00:54:39.201534
2024-03-15,3420.4353,2024-08-23 00:54:39.201534
2024-03-16,2008.2798,2024-08-23 00:54:39.201534
2024-03-17,1081.218,2024-08-23 00:54:39.201534
2024-03-18,3497.6145,2024-08-23 00:54:39.201534
2024-03-19,3545.159,2024-08-23 00:54:39.201534
2024-03-20,3734.6055,2024-08-23 00:54:39.201534
2024-03-21,4338.722,2024-08-23 02:10:21.311119
2024-03-22,3936.46,2024-08-23 02:10:21.311119
2024-03-23,1892.9071,2024-08-23 02:10:21.311119
2024-03-24,824.6072,2024-08-23 02:10:21.311119
2024-03-25,3499.0024,2024-08-23 02:10:21.311119
2024-03-26,3895.1033,2024-08-23 02:10:21.311119
2024-03-27,3939.7554,2024-08-23 02:10:21.311119
2024-03-28,3076.7385,2024-08-22 05:16:53.479315
2024-03-29,2893.6382,2024-08-22 05:16:53.479315
2024-03-30,1261.9629,2024-08-22 05:16:53.479315
2024-03-31,409.15112,2024-08-22 05:16:53.479315
2024-04-01,3561.3423,2024-08-22 05:16:53.479315
2024-04-02,3473.5347,2024-08-22 05:16:53.479315
2024-04-03,3404.2546,2024-08-22 05:16:53.479315
2024-04-04,2977.215,2024-08-22 06:19:51.310041
2024-04-05,2099.8086,2024-08-22 06:19:51.310041
2024-04-06,1536.5989,2024-08-22 06:19:51.310041
2024-04-07,283.3357,2024-08-22 06:19:51.310041
2024-04-08,3523.5618,2024-08-22 06:19:51.310041
2024-04-09,3491.508,2024-08-22 06:19:51.310041
2024-04-10,3851.6206,2024-08-22 06:19:51.310041
2024-04-11,4044.3909,2024-08-22 20:51:45.143658
2024-04-12,3625.7039,2024-08-22 20:51:45.143658
2024-04-13,1665.9099,2024-08-22 20:51:45.143658
2024-04-14,-85.744385,2024-08-22 20:51:45.143658
2024-04-15,5023.2744,2024-08-22 20:51:45.143658
2024-04-16,5234.5254,2024-08-22 20:51:45.143658
2024-04-17,4532.3794,2024-08-22 20:51:45.143658
2024-04-18,3187.2124,2024-08-22 21:42:42.863981
2024-04-19,2714.3337,2024-08-22 21:42:42.863981
2024-04-20,1441.6381,2024-08-22 21:42:42.863981
2024-04-21,561.61035,2024-08-22 21:42:42.863981
2024-04-22,3165.7258,2024-08-22 21:42:42.863981
2024-04-23,3236.4194,2024-08-22 21:42:42.863981
2024-04-24,3263.1545,2024-08-22 21:42:42.863981
2024-04-25,3427.4746,2024-08-22 21:13:34.239445
2024-04-26,3334.8972,2024-08-22 21:13:34.239445
2024-04-27,1535.1213,2024-08-22 21:13:34.239445
2024-04-28,665.09595,2024-08-22 21:13:34.239445
2024-04-29,3361.933,2024-08-22 21:13:34.239445
2024-04-30,3501.3848,2024-08-22 21:13:34.239445
2024-05-01,3932.002,2024-08-22 21:13:34.239445
2024-05-02,3201.17,2024-08-22 04:44:56.255514
2024-05-03,3680.874,2024-08-22 04:44:56.255514
2024-05-04,1809.99,2024-08-22 04:44:56.255514
2024-05-05,775.9187,2024-08-22 04:44:56.255514
2024-05-06,4308.1987,2024-08-22 04:44:56.255514
2024-05-07,4209.6836,2024-08-22 04:44:56.255514
2024-05-08,3163.1306,2024-08-22 04:44:56.255514
2024-05-09,4346.0635,2024-08-22 04:04:42.562409
2024-05-10,4243.878,2024-08-22 04:04:42.562409
2024-05-11,2688.618,2024-08-22 04:04:42.562409
2024-05-12,1036.0442,2024-08-22 04:04:42.562409
2024-05-13,3909.584,2024-08-22 04:04:42.562409
2024-05-14,4250.2725,2024-08-22 04:04:42.562409
2024-05-15,4540.102,2024-08-22 04:04:42.562409
2024-05-16,4840.31,2024-08-22 03:46:42.802545
2024-05-17,3952.991,2024-08-22 03:46:42.802545
2024-05-18,1566.407,2024-08-22 03:46:42.802545
2024-05-19,228.40845,2024-08-22 03:46:42.802545
2024-05-20,3869.2751,2024-08-22 03:46:42.802545
2024-05-21,4306.8184,2024-08-22 03:46:42.802545
2024-05-22,4526.7354,2024-08-22 03:46:42.802545
2024-05-23,3851.1038,2024-08-23 02:31:54.386687
2024-05-24,3652.2568,2024-08-23 02:31:54.386687
2024-05-25,1807.101,2024-08-23 02:31:54.386687
2024-05-26,984.0569,2024-08-23 02:31:54.386687
2024-05-27,3690.7822,2024-08-23 02:31:54.386687
2024-05-28,3763.425,2024-08-23 02:31:54.386687
2024-05-29,3509.3762,2024-08-23 02:31:54.386687
2024-05-30,4086.407,2024-08-22 09:34:35.686492
2024-05-31,4032.961,2024-08-22 09:34:35.686492
2024-06-01,1934.8129,2024-08-22 09:34:35.686492
2024-06-02,971.39746,2024-08-22 09:34:35.686492
2024-06-03,5168.869,2024-08-22 09:34:35.686492
2024-06-04,5167.9453,2024-08-22 09:34:35.686492
2024-06-05,5108.7964,2024-08-22 09:34:35.686492
2024-06-06,5182.071,2024-08-22 19:56:55.638887
2024-06-07,4469.668,2024-08-22 19:56:55.638887
2024-06-08,2255.0308,2024-08-22 19:56:55.638887
2024-06-09,756.1846,2024-08-22 19:56:55.638887
2024-06-10,4770.151,2024-08-22 19:56:55.638887
2024-06-11,5091.2246,2024-08-22 19:56:55.638887
2024-06-12,5080.1196,2024-08-22 19:56:55.638887
2024-06-13,4947.69,2024-08-22 11:31:52.392950
2024-06-14,5437.298,2024-08-22 11:31:52.392950
2024-06-15,3045.0544,2024-08-22 11:31:52.392950
2024-06-16,1449.8875,2024-08-22 11:31:52.392950
2024-06-17,4406.583,2024-08-22 11:31:52.392950
2024-06-18,4483.904,2024-08-22 11:31:52.392950
2024-06-19,4615.862,2024-08-22 11:31:52.392950
2024-06-20,5253.38,2024-08-23 01:58:17.317026
2024-06-21,5040.3975,2024-08-23 01:58:17.317026
2024-06-22,2238.4927,2024-08-23 01:58:17.317026
2024-06-23,780.4358,2024-08-23 01:58:17.317026
2024-06-24,4848.268,2024-08-23 01:58:17.317026
2024-06-25,5141.041,2024-08-23 01:58:17.317026
2024-06-26,4735.303,2024-08-23 01:58:17.317026
2024-06-27,3894.283,2024-08-22 20:34:53.162014
2024-06-28,2957.7576,2024-08-22 20:34:53.162014
2024-06-29,1582.6908,2024-08-22 20:34:53.162014
2024-06-30,1135.7444,2024-08-22 20:34:53.162014
2024-07-01,5557.7324,2024-08-22 20:34:53.162014
2024-07-02,5550.827,2024-08-22 20:34:53.162014
2024-07-03,5221.672,2024-08-22 20:34:53.162014
2024-07-04,4125.062,2024-08-22 09:14:25.055596
2024-07-05,4278.978,2024-08-22 09:14:25.055596
2024-07-06,1685.604,2024-08-22 09:14:25.055596
2024-07-07,321.31616,2024-08-22 09:14:25.055596
2024-07-08,4682.6196,2024-08-22 09:14:25.055596
2024-07-09,4663.9023,2024-08-22 09:14:25.055596
2024-07-10,4266.116,2024-08-22 09:14:25.055596
2024-07-11,6401.366,2024-08-23 04:08:36.213071
2024-07-12,5083.375,2024-08-23 04:08:36.213071
2024-07-13,1596.8663,2024-08-23 04:08:36.213071
2024-07-14,401.5315,2024-08-23 04:08:36.213071
2024-07-15,5059.5303,2024-08-23 04:08:36.213071
2024-07-16,4951.6406,2024-08-23 04:08:36.213071
2024-07-17,4884.9404,2024-08-23 04:08:36.213071
2024-07-18,5362.2627,2024-08-22 02:04:54.627131
2024-07-19,5655.1187,2024-08-22 02:04:54.627131
2024-07-20,2469.985,2024-08-22 02:04:54.627131
2024-07-21,463.22803,2024-08-22 02:04:54.627131
2024-07-22,5465.5493,2024-08-22 02:04:54.627131
2024-07-23,5785.753,2024-08-22 02:04:54.627131
2024-07-24,5547.292,2024-08-22 02:04:54.627131
2024-07-25,5375.3667,2024-08-23 03:30:18.280501
2024-07-26,4775.2847,2024-08-23 03:30:18.280501
2024-07-27,1845.0121,2024-08-23 03:30:18.280501
2024-07-28,417.92432,2024-08-23 03:30:18.280501
2024-07-29,4814.533,2024-08-23 03:30:18.280501
2024-07-30,5423.7227,2024-08-23 03:30:18.280501
2024-07-31,5277.565,2024-08-23 03:30:18.280501
2024-08-01,6314.7554,2024-08-22 10:17:16.810968
2024-08-02,5945.812,2024-08-22 10:17:16.810968
2024-08-03,2383.0562,2024-08-22 10:17:16.810968
2024-08-04,414.86133,2024-08-22 10:17:16.810968
2024-08-05,5501.9326,2024-08-22 10:17:16.810968
2024-08-06,6143.161,2024-08-22 10:17:16.810968
2024-08-07,6170.143,2024-08-22 10:17:16.810968
2024-08-08,5779.838,2024-08-22 08:11:39.737303
2024-08-09,5654.405,2024-08-22 08:11:39.737303
2024-08-10,2453.8755,2024-08-22 08:11:39.737303
2024-08-11,687.1438,2024-08-22 08:11:39.737303
2024-08-12,5386.1235,2024-08-22 08:11:39.737303
2024-08-13,6375.6553,2024-08-22 08:11:39.737303
2024-08-14,6057.114,2024-08-22 08:11:39.737303
2024-08-15,5430.66,2024-08-22 00:37:05.037591
2024-08-16,5251.4424,2024-08-22 00:37:05.037591
2024-08-17,1800.5123,2024-08-22 00:37:05.037591
2024-08-18,384.33838,2024-08-22 00:37:05.037591
2024-08-19,5466.4155,2024-08-22 00:37:05.037591
2024-08-20,5553.774,2024-08-22 00:37:05.037591
2024-08-21,5549.9893,2024-08-22 00:37:05.037591
